-9.5,-2.399999999999999,1.701481896538839,1.359021471747379e-10,9.556797667346211e-7
-9.3,-2.399999999999999,1.689477128021876,-1.41419518456809e-10,0.09126583197803608
-9.099999999999999,-2.399999999999999,1.650661281604769,-5.032719380126948e-11,0.1433789602480967
-8.9,-2.399999999999999,1.754655276857312,2.358653550249556e-11,0.1138223724858012
-8.699999999999999,-2.399999999999999,1.923248133006108,1.828436707596026e-12,0.2971948178108153
-8.5,-2.399999999999999,1.961530779585438,-1.196980015105708e-12,0.721182472974165
-8.3,-2.399999999999999,1.589175985632484,-9.907526188346338e-13,0.9458729002543862
-8.099999999999999,-2.399999999999999,1.344452593627636,9.77648517697105e-13,0.9577597074861619
-7.9,-2.399999999999999,1.17129448208462,-3.245251289918371e-13,0.9339892736944409
-7.7,-2.399999999999999,1.046884107243347,-8.506216564452273e-13,0.8998658369060335
-7.5,-2.399999999999999,0.9560266947455894,8.971989817752046e-14,0.8745750732346568
-7.299999999999999,-2.399999999999999,0.8802930823503295,-1.659471171588933e-13,0.8674547992540755
-7.099999999999999,-2.399999999999999,0.8001344972860925,-3.30818705762681e-13,0.8778239538010088
-6.9,-2.399999999999999,0.7001199975135982,-2.028308077051121e-13,0.8873880380022436
-6.699999999999999,-2.399999999999999,0.5952919784164103,2.158065393054187e-13,0.8735351234204762
-6.5,-2.399999999999999,0.5058865222576569,-2.133709875451472e-13,0.8458127568325116
-6.299999999999999,-2.399999999999999,0.4308495703691003,-1.472572064287192e-13,0.8173807192132198
-6.099999999999999,-2.399999999999999,0.3650068363519607,6.108308303609533e-14,0.792453972099768
-5.9,-2.399999999999999,0.3049145512620002,1.705233176885201e-14,0.7717716437858418
-5.699999999999999,-2.399999999999999,0.2485230424724832,-1.078963307588054e-13,0.7552116479053292
-5.5,-2.399999999999999,0.1945410678525743,1.005376337737118e-13,0.74250590173243
-5.299999999999999,-2.399999999999999,0.1420572187311616,-9.494141584021065e-14,0.7334151451569249
-5.099999999999999,-2.399999999999999,0.09030223023533864,-5.646177969609311e-14,0.7277317864256618
-4.899999999999999,-2.399999999999999,0.03850399119803391,-3.001418558135071e-14,0.7251026319313835
-4.699999999999999,-2.399999999999999,-0.01374357634793868,1.016547956922409e-15,0.7246970160891057
-4.5,-2.399999999999999,-0.06578537350195466,4.32466562561018e-14,0.7261451425499492
-4.299999999999999,-2.399999999999999,-0.1174697238044098,-1.154285000914967e-14,0.7302911505652418
-4.099999999999999,-2.399999999999999,-0.1694991450793532,-8.108097526715596e-15,0.7377132246232686
-3.899999999999999,-2.399999999999999,-0.2226392781950708,-5.832660743276818e-14,0.7486538039389784
-3.699999999999999,-2.399999999999999,-0.2777064223989672,-1.111940400866373e-13,0.76333139688271
