61,27.,23.
#,x,y,z,Bx,By,Bz
-30,-2.6,-11.,-0.9464470127601805,1.4836686290333978,0.000036615472702082597
-30,-2.4,-11.,-0.6892066468273031,1.2779105289142199,0.00003613949158468542
-30,-2.2,-11.,-0.548020240510735,1.1637595685737834,0.000034823678351156295
-30,-2.,-11.,-0.44983345832490973,1.0825042384601402,0.00003292965019546269
-30,-1.8,-11.,-0.37407493778390516,1.0189781030117657,0.0000306138377892274
-30,-1.6,-11.,-0.3120593141097747,0.9672775828308853,0.000027963229649291543
-30,-1.4,-11.,-0.2592747556634961,0.9246109029871167,0.000025034708181426862
-30,-1.2,-11.,-0.21303041651420984,0.8894453323791178,0.000021872174981795584
-30,-1.,-11.,-0.1715523325640318,0.8608308901948167,0.00001851433650764886
-30,-0.8,-11.,-0.13357758130931952,0.8381265299503273,0.000014997227318775883
-30,-0.6000000000000001,-11.,-0.0981485929532642,0.8208803580732569,0.000011355089750328048
-30,-0.3999999999999999,-11.,-0.06449752822280724,0.8087734257337924,7.620670638881083e-6
-30,-0.19999999999999973,-11.,-0.03197474656645799,0.801591638330762,3.825428008303114e-6
-30,0.,-11.,-4.9103443533482505e-11,0.7992112237367466,1.111610803405938e-14
-30,0.20000000000000018,-11.,0.031974746528967896,0.8015916383724158,-3.825425424829748e-6
-30,0.3999999999999999,-11.,0.06449752809213039,0.8087734257451705,-7.6206627849829955e-6
-30,0.6000000000000001,-11.,0.09814859301756654,0.820880358042188,-0.000011355074109410668
-30,0.8000000000000003,-11.,0.13357758124136532,0.8381265298384272,-0.000014997237857817744
-30,1.,-11.,0.17155233254095592,0.8608308902295448,-0.000018514323127803017
-30,1.2000000000000002,-11.,0.21303041662374522,0.8894453322628921,-0.000021872173802339745
-30,1.4,-11.,0.2592747555882714,0.9246109031467423,-0.000025034783757987497
-30,1.6,-11.,0.3120593142779856,0.967277582623807,-0.000027963332875996505
-30,1.8000000000000003,-11.,0.37407493788833146,1.018978103182277,-0.00003061372764972571
-30,2.0000000000000004,-11.,0.4498334583136421,1.082504238551996,-0.00003292979410109316
-30,2.2000000000000006,-11.,0.5480202407745837,1.1637595689234874,-0.00003482365089352464
-30,2.4,-11.,0.6892066465566741,1.2779105289197634,-0.00003613957007632569
-30,2.6,-11.,0.946447012547053,1.483668629202068,-0.0000366154601767997
-30,-2.6,-10.,-0.9158884086563586,1.4598552451055422,0.21469037867346363
-30,-2.4,-10.,-0.6606063680132664,1.2505193207375436,0.21675781589386386
-30,-2.2,-10.,-0.5211100618075967,1.1283291899840544,0.20618959597910858
-30,-2.,-10.,-0.42502914412587767,1.040545293955617,0.1888584902456952
-30,-1.8,-10.,-0.3518411102338947,0.9730562972129242,0.16875519558563687
-30,-1.6,-10.,-0.29263949116515403,0.9195780474485215,0.14793581346305157
-30,-1.4,-10.,-0.2427067579950741,0.8766222056136852,0.12734648911262966
-30,-1.2,-10.,-0.19922632225495968,0.842036411505533,0.10737340953096011
-30,-1.,-10.,-0.1603668568867299,0.81441387092491,0.08812654004727212
-30,-0.8,-10.,-0.12485307425700101,0.7928044623696519,0.0695782745941516
-30,-0.6000000000000001,-10.,-0.09174144892502484,0.776557788136891,0.05163156860905363
-30,-0.3999999999999999,-10.,-0.06029255456505675,0.7652327853741623,0.03415420104393681
-30,-0.19999999999999973,-10.,-0.02989245525484746,0.758544315904006,0.016996387298820276
-30,0.,-10.,6.396985718915005e-11,0.7563320746731059,-3.7560940469028026e-11
-30,0.20000000000000018,-10.,0.029892455258201306,0.7585443159092717,-0.01699638729303589
-30,0.3999999999999999,-10.,0.06029255458452196,0.765232785538176,-0.03415420099988545
-30,0.6000000000000001,-10.,0.09174144902375331,0.7765577881134691,-0.051631568666628644
-30,0.8000000000000003,-10.,0.12485307417547514,0.7928044623593904,-0.0695782745845284
-30,1.,-10.,0.16036685689829577,0.8144138707529154,-0.08812654003855319
-30,1.2000000000000002,-10.,0.19922632232558365,0.842036411355538,-0.10737340956497565
-30,1.4,-10.,0.24270675804850173,0.8766222054881575,-0.1273464890182731
-30,1.6,-10.,0.29263949112985643,0.9195780472081849,-0.14793581341249562
-30,1.8000000000000003,-10.,0.35184111014670555,0.9730562970896439,-0.16875519552910062
-30,2.0000000000000004,-10.,0.4250291442724349,1.0405452939678403,-0.18885849042386776
-30,2.2000000000000006,-10.,0.5211100621336892,1.1283291897661747,-0.20618959596011946
-30,2.4,-10.,0.6606063678826871,1.250519320661345,-0.21675781566083435
-30,2.6,-10.,0.9158884084872537,1.4598552452326794,-0.21469037865802387
-30,-2.6,-9.,-0.5225207586972299,0.9422617360133276,0.6656887963074586
-30,-2.4,-9.,-0.4401504158153759,0.9073142164917842,0.5573083316782308
-30,-2.2,-9.,-0.3703963877668767,0.858354401930465,0.46819627034528283
-30,-2.,-9.,-0.313228737188747,0.8127372213825916,0.3963348003441591
-30,-1.8,-9.,-0.26548488272888776,0.7736988186015754,0.33659130149715477
-30,-1.6,-9.,-0.22455159437600988,0.741026024512031,0.2853236230068433
-30,-1.4,-9.,-0.18858459942072064,0.7139167408027516,0.24012876689493515
-30,-1.2,-9.,-0.15629090358543773,0.6916189592335306,0.19938268206637225
-30,-1.,-9.,-0.1267383189076664,0.6735411271569458,0.16193990653067444
